trade_date,daily_return_portfolio,daily_return_market,cumulative_return_portfolio,cumulative_return_market
20250115,0.0,0.008787346221441172,1.0,-0.09392265193370408
20250116,0.0,0.00783972125435528,1.0,-0.08681925808997892
20250117,0.0,-0.010371650821089151,1.0,-0.09629044988161284
20250120,0.0,-0.0026200873362445254,1.0,-0.09865824782952126
20250121,0.0,-0.007880910683012221,1.0,-0.10576164167324653
20250122,0.0,-0.02118270079435125,1.0,-0.12470402525651403
20250123,0.0,0.02073940486925152,1.0,-0.10655090765588271
20250124,0.0,0.0017667844522968323,1.0,-0.10497237569061035
20250127,0.0,0.011463844797178213,1.0,-0.09471191791634037
20250205,0.0,-0.008718395815170088,1.0,-0.10260457774270193
20250206,0.0,-0.0008795074758135568,1.0,-0.10339384372533811
20250207,0.0,0.0017605633802817433,1.0,-0.10181531176006575
20250210,0.0,0.004393673110720364,1.0,-0.0978689818468852
20250211,0.0,-0.0008748906386701893,1.0,-0.09865824782952137
20250212,0.0,0.0,1.0,-0.09865824782952137
20250213,0.0,0.007005253940455258,1.0,-0.09234411996843228
20250214,0.0,0.004347826086956497,1.0,-0.08839779005525161
20250217,0.0,0.019913419913419883,1.0,-0.0702446724546203
20250218,0.0,0.002546689303905003,1.0,-0.06787687450671176
20250219,0.0,-0.008467400508043954,1.0,-0.0757695343330731
20250220,0.0,-0.004269854824936026,1.0,-0.07971586424625388
20250221,0.0,-0.0017152658662091813,1.0,-0.08129439621152612
20250224,0.0,-0.004295532646048206,1.0,-0.0852407261247069
20250225,0.0,-0.010353753235547769,1.0,-0.0947119179163406
20250226,0.0,0.0043591979075849885,1.0,-0.09076558800315992
20250227,0.0,0.00868055555555558,1.0,-0.08287292817679848
20250228,0.0,-0.007745266781411297,1.0,-0.08997632202052375
20250303,0.0,-0.0017346053772766545,1.0,-0.09155485398579599
20250304,0.0,0.0,1.0,-0.09155485398579599
20250305,0.0,0.01303214596003488,1.0,-0.07971586424625365
20250306,0.0,-0.002572898799313883,1.0,-0.08208366219416208
20250307,0.0,0.0034393809114359186,1.0,-0.07892659826361748
20250310,0.0,-0.006855184233076295,1.0,-0.08524072612470668
20250311,0.0,0.0017256255392579245,1.0,-0.08366219415943443
20250312,0.0,0.02067183462532296,1.0,-0.06471981057616694
20250313,0.0,-0.0008438818565400519,1.0,-0.065509076558803
20250314,0.0,0.010979729729729826,1.0,-0.05524861878453302
20250317,0.0,-0.039264828738513,1.0,-0.09234411996843195
20250318,0.0,-0.0008695652173912327,1.0,-0.09313338595106802
20250319,0.0,0.0026109660574411553,1.0,-0.0907655880031597
20250320,0.0,-0.0026041666666666297,1.0,-0.09313338595106813
20250321,0.0,-0.006092254134029584,1.0,-0.09865824782952115
20250324,0.0,-0.003502626970227629,1.0,-0.10181531176006575
20250325,0.0,0.004393673110720364,1.0,-0.0978689818468852
20250326,0.0,-0.004374453193350725,1.0,-0.10181531176006586
20250327,0.0,0.0008787346221441616,1.0,-0.10102604577742968
20250328,0.0,-0.00351185250219499,1.0,-0.1041831097079744
20250331,0.0,-0.007929515418502175,1.0,-0.11128650355169967
20250401,0.0,0.000888099467140302,1.0,-0.11049723756906349
20250402,0.0,0.008873114463176623,1.0,-0.10260457774270204
20250403,0.0,-0.0026385224274405594,1.0,-0.10497237569061046
20250407,0.0,-0.0564373897707231,1.0,-0.15548539857932375
20250408,0.0,0.011214953271028172,1.0,-0.14601420678768984
20250409,0.0,-0.001848428835489746,1.0,-0.14759273875296208
20250410,0.0,0.0092592592592593,1.0,-0.13970007892660063
20250411,0.0,-0.0009174311926605228,1.0,-0.1404893449092367
20250414,0.0,0.0036730945821854544,1.0,-0.1373322809786921
20250415,0.0,0.0018298261665141702,1.0,-0.13575374901341986
20250416,0.0,0.004566210045662267,1.0,-0.13180741910023897
20250417,0.0,0.005454545454545601,1.0,-0.127071823204422
20250418,0.0,0.010849909584086825,1.0,-0.1176006314127882
20250421,0.0,-0.014311270125223596,1.0,-0.1302288871349665
20250422,0.0,0.001814882032667775,1.0,-0.12865035516969425
20250423,0.0,-0.0027173913043477826,1.0,-0.13101815311760268
20250424,0.0,0.0018165304268846771,1.0,-0.12943962115233032
20250425,0.0,-0.0018132366273798661,1.0,-0.13101815311760256
20250428,-0.09999999999999998,-0.0009082652134423386,0.8,-0.13180741910023874
20250429,0.0,-0.0018181818181818299,0.8,-0.1333859510655111
20250430,-0.11111111111111116,-0.006375227686703178,0.5999999999999999,-0.13891081294396423
20250506,0.125,0.004582951420714965,0.7999999999999998,-0.13496448303078346
20250507,0.0,0.006386861313868453,0.7999999999999998,-0.12943962115233054
20250508,0.0,0.004533091568449832,0.7999999999999998,-0.12549329123914965
20250509,0.0,0.00631768953068601,0.7999999999999998,-0.11996842936069652
20250512,0.0,0.0008968609865471766,0.7999999999999998,-0.11917916337806034
20250513,0.0,0.011648745519713177,0.7999999999999998,-0.10891870560379047
20250514,0.0,0.01240035429583708,0.7999999999999998,-0.09786898184688442
20250515,0.0,-0.0034995625546805353,0.7999999999999998,-0.10102604577742891
20250516,0.0,-0.0008779631255486642,0.7999999999999998,-0.10181531176006497
20250519,0.0,-0.0008787346221442727,0.7999999999999998,-0.10260457774270126
20250520,0.0,0.0017590149516271136,0.7999999999999998,-0.10102604577742891
20250521,0.0,0.007901668129938422,0.7999999999999998,-0.09392265193370375
20250522,0.0,0.0060975609756097615,0.7999999999999998,-0.08839779005525072
20250523,0.0,-0.007792207792207795,0.7999999999999998,-0.095501183898976
20250526,0.0,-0.003490401396160636,0.7999999999999998,-0.0986582478295206
20250527,0.0,0.0061295971978985175,0.7999999999999998,-0.09313338595106746
20250528,0.0,0.003481288076588207,0.7999999999999998,-0.08997632202052297
20250529,0.0,-0.00607111882046818,0.7999999999999998,-0.09550118389897588
20250530,0.0,0.008726003490401313,0.7999999999999998,-0.08760852407261455
20250603,0.0,0.021626297577854725,0.7999999999999998,-0.06787687450671087
20250604,0.0,0.002540220152413175,0.7999999999999998,-0.06550907655880245
20250605,0.0,-0.014358108108108114,0.7999999999999998,-0.07892659826361692
20250606,0.0,0.0025706940874035134,0.7999999999999998,-0.07655880031570861
20250609,0.0,0.0008547008547010737,0.7999999999999998,-0.07576953433307221
20250610,0.0,0.00853970964987183,0.7999999999999998,-0.06787687450671076
20250611,0.0,0.003386960203217493,0.7999999999999998,-0.06471981057616627
20250612,0.0,-0.014345991561181437,0.7999999999999998,-0.07813733228098074
20250613,0.0,-0.008561643835616417,0.7999999999999998,-0.08602999210734219
20250616,0.0,0.018134715025906578,0.7999999999999998,-0.06945540647198323
20250617,0.0,-0.0025445292620864812,0.7999999999999998,-0.07182320441989165
20250618,0.0,0.0008503401360544505,0.7999999999999998,-0.07103393843725547
20250619,0.0,-0.005947323704333041,0.7999999999999998,-0.0765588003157085
20250620,0.11111111111111116,0.011965811965811923,1.0,-0.06550907655880245
20250623,0.0,0.007601351351351315,1.0,-0.05840568271507718
20250624,0.0,0.0,1.0,-0.05840568271507718
20250625,0.0,0.010896898575021075,1.0,-0.048145224940807196
20250626,0.0,0.029021558872305064,1.0,-0.020520915548542185
20250627,0.0,-0.01692183722804197,1.0,-0.03709550118390137
20250630,0.0,-0.0106557377049179,1.0,-0.04735595895817113
