trade_date,daily_return_portfolio,cumulative_return_portfolio,daily_return_market,cumulative_return_market
2024-11-22,0.0,1.0,-0.026747195858498718,-0.10970797158642742
2024-11-25,0.0,1.0,-0.00886524822695034,-0.11760063141278887
2024-11-26,0.0,1.0,0.00805008944543828,-0.1104972375690636
2024-11-27,0.0,1.0,0.010647737355812037,-0.10102604577742968
2024-11-28,0.0,1.0,-0.004389815627743654,-0.10497237569061046
2024-11-29,0.0,1.0,0.003527336860670305,-0.10181531176006575
2024-12-02,0.0,1.0,0.0008787346221441616,-0.10102604577742957
2024-12-03,0.0,1.0,0.008779631255487308,-0.09313338595106813
2024-12-04,0.0,1.0,-0.0026109660574411553,-0.09550118389897644
2024-12-05,0.0,1.0,-0.0017452006980803736,-0.0970797158642488
2024-12-06,0.0,1.0,0.019230769230769384,-0.07971586424625343
2024-12-09,0.0,1.0,0.0008576329331047017,-0.07892659826361725
2024-12-10,0.0,1.0,0.010282776349614275,-0.06945540647198356
2024-12-11,0.0,1.0,-0.0050890585241729624,-0.07419100236780041
2024-12-12,0.0,1.0,0.010230179028132946,-0.06471981057616671
2024-12-13,0.0,1.0,-0.024472573839662393,-0.08760852407261488
2024-12-16,0.0,1.0,0.0008650519031141446,-0.08681925808997881
2024-12-17,0.0,1.0,-0.0034572169403630504,-0.08997632202052341
2024-12-18,0.0,1.0,0.01040763226366015,-0.0805051302288895
2024-12-19,0.0,1.0,-0.0051502145922747156,-0.08524072612470646
2024-12-20,0.0,1.0,0.0025884383088869978,-0.08287292817679803
2024-12-23,0.0,1.0,0.009466437177280573,-0.07419100236780041
2024-12-24,0.0,1.0,0.011082693947144007,-0.06393054459353054
2024-12-25,0.0,1.0,0.005059021922428464,-0.05919494869771358
2024-12-26,0.0,1.0,-0.005033557046979942,-0.06393054459353054
2024-12-27,0.0,1.0,-0.002529510961214121,-0.06629834254143896
2024-12-30,0.0,1.0,0.01014370245139462,-0.05682715074980538
2024-12-31,0.0,1.0,-0.02092050209205021,-0.07655880031570905
2025-01-02,0.0,1.0,-0.023076923076922995,-0.09786898184688497
2025-01-03,0.0,1.0,-0.004374453193350725,-0.10181531176006564
2025-01-06,0.0,1.0,0.005272407732864526,-0.0970797158642489
2025-01-07,0.0,1.0,0.006118881118881037,-0.09155485398579599
2025-01-08,0.0,1.0,-0.0008688097306689402,-0.09234411996843206
2025-01-09,0.0,1.0,-0.008695652173912993,-0.1002367797947935
2025-01-10,0.0,1.0,-0.00877192982456132,-0.10812943962115484
2025-01-13,0.0,1.0,-0.008849557522124019,-0.1160220994475164
2025-01-14,0.0,1.0,0.016071428571428736,-0.10181531176006564
2025-01-15,0.0,1.0,0.008787346221441172,-0.09392265193370408
2025-01-16,0.0,1.0,0.00783972125435528,-0.08681925808997892
2025-01-17,0.0,1.0,-0.010371650821089151,-0.09629044988161284
2025-01-20,0.0,1.0,-0.0026200873362445254,-0.09865824782952126
2025-01-21,0.0,1.0,-0.007880910683012221,-0.10576164167324653
2025-01-22,0.0,1.0,-0.02118270079435125,-0.12470402525651403
2025-01-23,0.0,1.0,0.02073940486925152,-0.10655090765588271
2025-01-24,0.0,1.0,0.0017667844522968323,-0.10497237569061035
2025-01-27,0.0,1.0,0.011463844797178213,-0.09471191791634037
2025-02-05,0.0,1.0,-0.008718395815170088,-0.10260457774270193
2025-02-06,0.0,1.0,-0.0008795074758135568,-0.10339384372533811
2025-02-07,0.0,1.0,0.0017605633802817433,-0.10181531176006575
2025-02-10,0.0,1.0,0.004393673110720364,-0.0978689818468852
2025-02-11,0.0,1.0,-0.0008748906386701893,-0.09865824782952137
2025-02-12,0.0,1.0,0.0,-0.09865824782952137
2025-02-13,0.0,1.0,0.007005253940455258,-0.09234411996843228
2025-02-14,0.0,1.0,0.004347826086956497,-0.08839779005525161
2025-02-17,0.0,1.0,0.019913419913419883,-0.0702446724546203
2025-02-18,0.0,1.0,0.002546689303905003,-0.06787687450671176
2025-02-19,0.0,1.0,-0.008467400508043954,-0.0757695343330731
2025-02-20,0.0,1.0,-0.004269854824936026,-0.07971586424625388
2025-02-21,0.0,1.0,-0.0017152658662091813,-0.08129439621152612
2025-02-24,0.0,1.0,-0.004295532646048206,-0.0852407261247069
2025-02-25,0.0,1.0,-0.010353753235547769,-0.0947119179163406
2025-02-26,0.0,1.0,0.0043591979075849885,-0.09076558800315992
2025-02-27,0.0,1.0,0.00868055555555558,-0.08287292817679848
2025-02-28,0.0,1.0,-0.007745266781411297,-0.08997632202052375
2025-03-03,0.0,1.0,-0.0017346053772766545,-0.09155485398579599
2025-03-04,0.0,1.0,0.0,-0.09155485398579599
2025-03-05,0.0,1.0,0.01303214596003488,-0.07971586424625365
2025-03-06,0.0,1.0,-0.002572898799313883,-0.08208366219416208
2025-03-07,0.0,1.0,0.0034393809114359186,-0.07892659826361748
2025-03-10,0.0,1.0,-0.006855184233076295,-0.08524072612470668
2025-03-11,0.0,1.0,0.0017256255392579245,-0.08366219415943443
2025-03-12,0.0,1.0,0.02067183462532296,-0.06471981057616694
2025-03-13,0.0,1.0,-0.0008438818565400519,-0.065509076558803
2025-03-14,0.0,1.0,0.010979729729729826,-0.05524861878453302
2025-03-17,0.0,1.0,-0.039264828738513,-0.09234411996843195
2025-03-18,0.0,1.0,-0.0008695652173912327,-0.09313338595106802
2025-03-19,0.0,1.0,0.0026109660574411553,-0.0907655880031597
2025-03-20,0.0,1.0,-0.0026041666666666297,-0.09313338595106813
2025-03-21,0.0,1.0,-0.006092254134029584,-0.09865824782952115
2025-03-24,0.0,1.0,-0.003502626970227629,-0.10181531176006575
2025-03-25,0.0,1.0,0.004393673110720364,-0.0978689818468852
2025-03-26,0.0,1.0,-0.004374453193350725,-0.10181531176006586
2025-03-27,0.0,1.0,0.0008787346221441616,-0.10102604577742968
2025-03-28,0.0,1.0,-0.00351185250219499,-0.1041831097079744
2025-03-31,0.0,1.0,-0.007929515418502175,-0.11128650355169967
2025-04-01,0.0,1.0,0.000888099467140302,-0.11049723756906349
2025-04-02,0.0,1.0,0.008873114463176623,-0.10260457774270204
2025-04-03,0.0,1.0,-0.0026385224274405594,-0.10497237569061046
2025-04-07,0.0,1.0,-0.0564373897707231,-0.15548539857932375
2025-04-08,0.0,1.0,0.011214953271028172,-0.14601420678768984
2025-04-09,0.0,1.0,-0.001848428835489746,-0.14759273875296208
2025-04-10,0.0,1.0,0.0092592592592593,-0.13970007892660063
2025-04-11,0.0,1.0,-0.0009174311926605228,-0.1404893449092367
2025-04-14,0.0,1.0,0.0036730945821854544,-0.1373322809786921
2025-04-15,0.0,1.0,0.0018298261665141702,-0.13575374901341986
2025-04-16,0.0,1.0,0.004566210045662267,-0.13180741910023897
2025-04-17,0.0,1.0,0.005454545454545601,-0.127071823204422
2025-04-18,0.0,1.0,0.010849909584086825,-0.1176006314127882
2025-04-21,0.0,1.0,-0.014311270125223596,-0.1302288871349665
2025-04-22,0.0,1.0,0.001814882032667775,-0.12865035516969425
2025-04-23,0.0,1.0,-0.0027173913043477826,-0.13101815311760268
2025-04-24,0.0,1.0,0.0018165304268846771,-0.12943962115233032
2025-04-25,0.0,1.0,-0.0018132366273798661,-0.13101815311760256
2025-04-28,-0.09999999999999998,0.8,-0.0009082652134423386,-0.13180741910023874
2025-04-29,0.0,0.8,-0.0018181818181818299,-0.1333859510655111
2025-04-30,-0.11111111111111116,0.5999999999999999,-0.006375227686703178,-0.13891081294396423
2025-05-06,0.125,0.7999999999999998,0.004582951420714965,-0.13496448303078346
2025-05-07,0.0,0.7999999999999998,0.006386861313868453,-0.12943962115233054
2025-05-08,0.0,0.7999999999999998,0.004533091568449832,-0.12549329123914965
2025-05-09,0.0,0.7999999999999998,0.00631768953068601,-0.11996842936069652
2025-05-12,0.0,0.7999999999999998,0.0008968609865471766,-0.11917916337806034
2025-05-13,0.0,0.7999999999999998,0.011648745519713177,-0.10891870560379047
2025-05-14,0.0,0.7999999999999998,0.01240035429583708,-0.09786898184688442
2025-05-15,0.0,0.7999999999999998,-0.0034995625546805353,-0.10102604577742891
2025-05-16,0.0,0.7999999999999998,-0.0008779631255486642,-0.10181531176006497
2025-05-19,0.0,0.7999999999999998,-0.0008787346221442727,-0.10260457774270126
2025-05-20,0.0,0.7999999999999998,0.0017590149516271136,-0.10102604577742891
2025-05-21,0.0,0.7999999999999998,0.007901668129938422,-0.09392265193370375
2025-05-22,0.0,0.7999999999999998,0.0060975609756097615,-0.08839779005525072
2025-05-23,0.0,0.7999999999999998,-0.007792207792207795,-0.095501183898976
2025-05-26,0.0,0.7999999999999998,-0.003490401396160636,-0.0986582478295206
2025-05-27,0.0,0.7999999999999998,0.0061295971978985175,-0.09313338595106746
2025-05-28,0.0,0.7999999999999998,0.003481288076588207,-0.08997632202052297
2025-05-29,0.0,0.7999999999999998,-0.00607111882046818,-0.09550118389897588
2025-05-30,0.0,0.7999999999999998,0.008726003490401313,-0.08760852407261455
2025-06-03,0.0,0.7999999999999998,0.021626297577854725,-0.06787687450671087
2025-06-04,0.0,0.7999999999999998,0.002540220152413175,-0.06550907655880245
2025-06-05,0.0,0.7999999999999998,-0.014358108108108114,-0.07892659826361692
2025-06-06,0.0,0.7999999999999998,0.0025706940874035134,-0.07655880031570861
2025-06-09,0.0,0.7999999999999998,0.0008547008547010737,-0.07576953433307221
2025-06-10,0.0,0.7999999999999998,0.00853970964987183,-0.06787687450671076
2025-06-11,0.0,0.7999999999999998,0.003386960203217493,-0.06471981057616627
2025-06-12,0.0,0.7999999999999998,-0.014345991561181437,-0.07813733228098074
2025-06-13,0.0,0.7999999999999998,-0.008561643835616417,-0.08602999210734219
2025-06-16,0.0,0.7999999999999998,0.018134715025906578,-0.06945540647198323
2025-06-17,0.0,0.7999999999999998,-0.0025445292620864812,-0.07182320441989165
2025-06-18,0.0,0.7999999999999998,0.0008503401360544505,-0.07103393843725547
2025-06-19,0.0,0.7999999999999998,-0.005947323704333041,-0.0765588003157085
2025-06-20,0.11111111111111116,1.0,0.011965811965811923,-0.06550907655880245
2025-06-23,0.0,1.0,0.007601351351351315,-0.05840568271507718
2025-06-24,0.0,1.0,0.0,-0.05840568271507718
2025-06-25,0.0,1.0,0.010896898575021075,-0.048145224940807196
2025-06-26,0.0,1.0,0.029021558872305064,-0.020520915548542185
2025-06-27,0.0,1.0,-0.01692183722804197,-0.03709550118390137
2025-06-30,0.0,1.0,-0.0106557377049179,-0.04735595895817113
